instance,ub,lb,T,R,job,due_date,p_machine1,p_machine2,p_machine3,p_machine4,p_machine5,p_machine6,p_machine7,p_machine8,p_machine9,p_machine10
4,3064,2968,0.2,1.0,21,2706,55,90,41,85,16,35,1,88,90,57
4,3064,2968,0.2,1.0,22,1304,33,26,4,37,64,80,38,92,61,54
4,3064,2968,0.2,1.0,23,1757,24,83,5,73,18,79,69,7,73,99
4,3064,2968,0.2,1.0,24,1978,19,37,77,25,87,68,77,80,3,20
4,3064,2968,0.2,1.0,25,2244,19,59,75,35,86,97,3,67,74,10
4,3064,2968,0.2,1.0,26,3221,97,3,91,79,29,98,75,27,94,19
4,3064,2968,0.2,1.0,27,1483,98,44,88,88,9,3,64,21,30,18
4,3064,2968,0.2,1.0,28,2417,49,42,22,29,96,22,53,43,81,53
4,3064,2968,0.2,1.0,29,2649,95,57,8,7,40,52,18,59,9,73
4,3064,2968,0.2,1.0,30,1028,71,45,97,18,78,80,10,30,87,10
4,3064,2968,0.2,1.0,31,2694,2,36,58,26,78,32,97,17,58,74
4,3064,2968,0.2,1.0,32,1397,55,90,72,63,63,75,18,4,42,93
4,3064,2968,0.2,1.0,33,1083,37,71,45,41,13,78,48,7,59,22
4,3064,2968,0.2,1.0,34,3707,73,37,55,20,47,36,70,21,48,75
4,3064,2968,0.2,1.0,35,3756,91,69,12,97,31,46,60,83,29,84
4,3064,2968,0.2,1.0,36,3290,58,27,35,80,97,16,75,44,83,9
4,3064,2968,0.2,1.0,37,1794,33,13,95,15,5,36,94,70,60,27
4,3064,2968,0.2,1.0,38,1180,78,16,95,47,86,93,14,30,83,32
4,3064,2968,0.2,1.0,39,2921,60,32,56,29,51,39,53,39,76,51
4,3064,2968,0.2,1.0,40,2197,53,53,53,46,46,19,90,35,43,83
4,3064,2968,0.2,1.0,41,1253,38,59,48,78,56,95,19,8,90,70
4,3064,2968,0.2,1.0,42,2360,53,8,61,16,69,91,42,6,14,13
4,3064,2968,0.2,1.0,43,992,90,98,46,67,50,49,86,92,84,1
4,3064,2968,0.2,1.0,44,3589,30,65,29,44,27,35,15,39,10,81
4,3064,2968,0.2,1.0,45,1658,14,50,85,23,60,93,58,55,15,13
4,3064,2968,0.2,1.0,46,2857,53,85,1,47,48,11,7,34,38,98
4,3064,2968,0.2,1.0,47,1816,87,78,75,98,74,93,65,98,90,58
4,3064,2968,0.2,1.0,48,2434,51,38,25,97,91,6,40,47,80,28
4,3064,2968,0.2,1.0,49,2513,25,55,39,49,92,96,51,99,19,3
4,3064,2968,0.2,1.0,50,1439,50,89,92,65,80,19,61,16,15,21
4,3064,2968,0.4,0.2,1,1706,49,76,60,40,32,17,33,98,90,75
4,3064,2968,0.4,0.2,2,2048,10,91,39,56,5,43,98,90,93,68
4,3064,2968,0.4,0.2,3,1919,30,51,94,89,49,13,67,4,35,39
4,3064,2968,0.4,0.2,4,1839,85,55,82,53,51,20,81,39,65,71
4,3064,2968,0.4,0.2,5,1577,7,32,28,26,33,41,43,79,66,31
4,3064,2968,0.4,0.2,6,1577,23,26,52,38,97,94,72,76,10,43
4,3064,2968,0.4,0.2,7,1518,56,37,87,15,74,18,32,53,48,5
4,3064,2968,0.4,0.2,8,1998,93,21,19,3,48,28,66,77,81,32
4,3064,2968,0.4,0.2,9,1841,5,58,58,75,9,8,97,10,27,6
4,3064,2968,0.4,0.2,10,1904,34,26,52,4,65,71,36,2,49,56
4,3064,2968,0.4,0.2,11,1496,72,19,63,48,38,82,36,97,61,56
4,3064,2968,0.4,0.2,12,2060,78,65,28,86,71,42,67,31,73,72
4,3064,2968,0.4,0.2,13,1978,25,52,44,28,38,90,1,62,60,23
4,3064,2968,0.4,0.2,14,1610,31,36,80,51,76,76,47,28,88,95
4,3064,2968,0.4,0.2,15,1592,73,89,88,62,43,62,87,74,42,50
4,3064,2968,0.4,0.2,16,1593,69,95,21,46,8,95,12,60,62,53
4,3064,2968,0.4,0.2,17,1665,18,51,36,43,66,74,91,53,28,27
4,3064,2968,0.4,0.2,18,1795,15,56,64,1,62,80,21,74,55,8
4,3064,2968,0.4,0.2,19,1740,39,21,75,52,18,33,6,88,58,18
4,3064,2968,0.4,0.2,20,1657,2,35,6,19,13,91,6,11,55,81
4,3064,2968,0.4,0.2,21,1847,55,90,41,85,16,35,1,88,90,57
4,3064,2968,0.4,0.2,22,1567,33,26,4,37,64,80,38,92,61,54
4,3064,2968,0.4,0.2,23,1657,24,83,5,73,18,79,69,7,73,99
4,3064,2968,0.4,0.2,24,1701,19,37,77,25,87,68,77,80,3,20
4,3064,2968,0.4,0.2,25,1755,19,59,75,35,86,97,3,67,74,10
4,3064,2968,0.4,0.2,26,1950,97,3,91,79,29,98,75,27,94,19
4,3064,2968,0.4,0.2,27,1603,98,44,88,88,9,3,64,21,30,18
4,3064,2968,0.4,0.2,28,1789,49,42,22,29,96,22,53,43,81,53
4,3064,2968,0.4,0.2,29,1836,95,57,8,7,40,52,18,59,9,73
4,3064,2968,0.4,0.2,30,1512,71,45,97,18,78,80,10,30,87,10
4,3064,2968,0.4,0.2,31,1845,2,36,58,26,78,32,97,17,58,74
4,3064,2968,0.4,0.2,32,1585,55,90,72,63,63,75,18,4,42,93
4,3064,2968,0.4,0.2,33,1523,37,71,45,41,13,78,48,7,59,22
4,3064,2968,0.4,0.2,34,2047,73,37,55,20,47,36,70,21,48,75
4,3064,2968,0.4,0.2,35,2057,91,69,12,97,31,46,60,83,29,84
4,3064,2968,0.4,0.2,36,1964,58,27,35,80,97,16,75,44,83,9
4,3064,2968,0.4,0.2,37,1665,33,13,95,15,5,36,94,70,60,27
4,3064,2968,0.4,0.2,38,1542,78,16,95,47,86,93,14,30,83,32
4,3064,2968,0.4,0.2,39,1890,60,32,56,29,51,39,53,39,76,51
4,3064,2968,0.4,0.2,40,1745,53,53,53,46,46,19,90,35,43,83
4,3064,2968,0.4,0.2,41,1556,38,59,48,78,56,95,19,8,90,70
4,3064,2968,0.4,0.2,42,1778,53,8,61,16,69,91,42,6,14,13
4,3064,2968,0.4,0.2,43,1504,90,98,46,67,50,49,86,92,84,1
4,3064,2968,0.4,0.2,44,2024,30,65,29,44,27,35,15,39,10,81
4,3064,2968,0.4,0.2,45,1638,14,50,85,23,60,93,58,55,15,13
4,3064,2968,0.4,0.2,46,1877,53,85,1,47,48,11,7,34,38,98
4,3064,2968,0.4,0.2,47,1669,87,78,75,98,74,93,65,98,90,58
4,3064,2968,0.4,0.2,48,1793,51,38,25,97,91,6,40,47,80,28
4,3064,2968,0.4,0.2,49,1809,25,55,39,49,92,96,51,99,19,3
4,3064,2968,0.4,0.2,50,1594,50,89,92,65,80,19,61,16,15,21
4,3064,2968,0.4,0.6,1,1557,49,76,60,40,32,17,33,98,90,75
4,3064,2968,0.4,0.6,2,2583,10,91,39,56,5,43,98,90,93,68
4,3064,2968,0.4,0.6,3,2194,30,51,94,89,49,13,67,4,35,39
4,3064,2968,0.4,0.6,4,1956,85,55,82,53,51,20,81,39,65,71
4,3064,2968,0.4,0.6,5,1168,7,32,28,26,33,41,43,79,66,31
4,3064,2968,0.4,0.6,6,1168,23,26,52,38,97,94,72,76,10,43
4,3064,2968,0.4,0.6,7,994,56,37,87,15,74,18,32,53,48,5
4,3064,2968,0.4,0.6,8,2433,93,21,19,3,48,28,66,77,81,32
4,3064,2968,0.4,0.6,9,1961,5,58,58,75,9,8,97,10,27,6
4,3064,2968,0.4,0.6,10,2151,34,26,52,4,65,71,36,2,49,56
4,3064,2968,0.4,0.6,11,927,72,19,63,48,38,82,36,97,61,56
4,3064,2968,0.4,0.6,12,2618,78,65,28,86,71,42,67,31,73,72
4,3064,2968,0.4,0.6,13,2373,25,52,44,28,38,90,1,62,60,23
4,3064,2968,0.4,0.6,14,1269,31,36,80,51,76,76,47,28,88,95
4,3064,2968,0.4,0.6,15,1214,73,89,88,62,43,62,87,74,42,50
4,3064,2968,0.4,0.6,16,1217,69,95,21,46,8,95,12,60,62,53
4,3064,2968,0.4,0.6,17,1432,18,51,36,43,66,74,91,53,28,27
4,3064,2968,0.4,0.6,18,1825,15,56,64,1,62,80,21,74,55,8
4,3064,2968,0.4,0.6,19,1660,39,21,75,52,18,33,6,88,58,18
4,3064,2968,0.4,0.6,20,1409,2,35,6,19,13,91,6,11,55,81
4,3064,2968,0.4,0.6,21,1980,55,90,41,85,16,35,1,88,90,57
4,3064,2968,0.4,0.6,22,1139,33,26,4,37,64,80,38,92,61,54
4,3064,2968,0.4,0.6,23,1411,24,83,5,73,18,79,69,7,73,99
4,3064,2968,0.4,0.6,24,1543,19,37,77,25,87,68,77,80,3,20
4,3064,2968,0.4,0.6,25,1703,19,59,75,35,86,97,3,67,74,10
4,3064,2968,0.4,0.6,26,2289,97,3,91,79,29,98,75,27,94,19
4,3064,2968,0.4,0.6,27,1246,98,44,88,88,9,3,64,21,30,18
4,3064,2968,0.4,0.6,28,1806,49,42,22,29,96,22,53,43,81,53
4,3064,2968,0.4,0.6,29,1945,95,57,8,7,40,52,18,59,9,73
4,3064,2968,0.4,0.6,30,973,71,45,97,18,78,80,10,30,87,10
4,3064,2968,0.4,0.6,31,1972,2,36,58,26,78,32,97,17,58,74
4,3064,2968,0.4,0.6,32,1194,55,90,72,63,63,75,18,4,42,93
4,3064,2968,0.4,0.6,33,1006,37,71,45,41,13,78,48,7,59,22
4,3064,2968,0.4,0.6,34,2580,73,37,55,20,47,36,70,21,48,75
4,3064,2968,0.4,0.6,35,2610,91,69,12,97,31,46,60,83,29,84
4,3064,2968,0.4,0.6,36,2330,58,27,35,80,97,16,75,44,83,9
4,3064,2968,0.4,0.6,37,1433,33,13,95,15,5,36,94,70,60,27
4,3064,2968,0.4,0.6,38,1064,78,16,95,47,86,93,14,30,83,32
4,3064,2968,0.4,0.6,39,2109,60,32,56,29,51,39,53,39,76,51
4,3064,2968,0.4,0.6,40,1674,53,53,53,46,46,19,90,35,43,83
4,3064,2968,0.4,0.6,41,1108,38,59,48,78,56,95,19,8,90,70
4,3064,2968,0.4,0.6,42,1772,53,8,61,16,69,91,42,6,14,13
4,3064,2968,0.4,0.6,43,952,90,98,46,67,50,49,86,92,84,1
4,3064,2968,0.4,0.6,44,2510,30,65,29,44,27,35,15,39,10,81
4,3064,2968,0.4,0.6,45,1351,14,50,85,23,60,93,58,55,15,13
4,3064,2968,0.4,0.6,46,2070,53,85,1,47,48,11,7,34,38,98
4,3064,2968,0.4,0.6,47,1445,87,78,75,98,74,93,65,98,90,58
4,3064,2968,0.4,0.6,48,1817,51,38,25,97,91,6,40,47,80,28
4,3064,2968,0.4,0.6,49,1864,25,55,39,49,92,96,51,99,19,3
4,3064,2968,0.4,0.6,50,1220,50,89,92,65,80,19,61,16,15,21
4,3064,2968,0.4,1.0,1,1408,49,76,60,40,32,17,33,98,90,75
4,3064,2968,0.4,1.0,2,3119,10,91,39,56,5,43,98,90,93,68
4,3064,2968,0.4,1.0,3,2469,30,51,94,89,49,13,67,4,35,39
4,3064,2968,0.4,1.0,4,2074,85,55,82,53,51,20,81,39,65,71
4,3064,2968,0.4,1.0,5,760,7,32,28,26,33,41,43,79,66,31
4,3064,2968,0.4,1.0,6,760,23,26,52,38,97,94,72,76,10,43
4,3064,2968,0.4,1.0,7,469,56,37,87,15,74,18,32,53,48,5
4,3064,2968,0.4,1.0,8,2868,93,21,19,3,48,28,66,77,81,32
4,3064,2968,0.4,1.0,9,2081,5,58,58,75,9,8,97,10,27,6
4,3064,2968,0.4,1.0,10,2398,34,26,52,4,65,71,36,2,49,56
4,3064,2968,0.4,1.0,11,358,72,19,63,48,38,82,36,97,61,56
4,3064,2968,0.4,1.0,12,3175,78,65,28,86,71,42,67,31,73,72
4,3064,2968,0.4,1.0,13,2767,25,52,44,28,38,90,1,62,60,23
4,3064,2968,0.4,1.0,14,927,31,36,80,51,76,76,47,28,88,95
4,3064,2968,0.4,1.0,15,836,73,89,88,62,43,62,87,74,42,50
4,3064,2968,0.4,1.0,16,841,69,95,21,46,8,95,12,60,62,53
4,3064,2968,0.4,1.0,17,1200,18,51,36,43,66,74,91,53,28,27
4,3064,2968,0.4,1.0,18,1854,15,56,64,1,62,80,21,74,55,8
4,3064,2968,0.4,1.0,19,1579,39,21,75,52,18,33,6,88,58,18
4,3064,2968,0.4,1.0,20,1161,2,35,6,19,13,91,6,11,55,81
4,3064,2968,0.4,1.0,21,2113,55,90,41,85,16,35,1,88,90,57
4,3064,2968,0.4,1.0,22,711,33,26,4,37,64,80,38,92,61,54
4,3064,2968,0.4,1.0,23,1164,24,83,5,73,18,79,69,7,73,99
4,3064,2968,0.4,1.0,24,1384,19,37,77,25,87,68,77,80,3,20
4,3064,2968,0.4,1.0,25,1650,19,59,75,35,86,97,3,67,74,10
4,3064,2968,0.4,1.0,26,2627,97,3,91,79,29,98,75,27,94,19
4,3064,2968,0.4,1.0,27,889,98,44,88,88,9,3,64,21,30,18
4,3064,2968,0.4,1.0,28,1823,49,42,22,29,96,22,53,43,81,53
4,3064,2968,0.4,1.0,29,2055,95,57,8,7,40,52,18,59,9,73
4,3064,2968,0.4,1.0,30,435,71,45,97,18,78,80,10,30,87,10
4,3064,2968,0.4,1.0,31,2100,2,36,58,26,78,32,97,17,58,74
4,3064,2968,0.4,1.0,32,803,55,90,72,63,63,75,18,4,42,93
4,3064,2968,0.4,1.0,33,490,37,71,45,41,13,78,48,7,59,22
4,3064,2968,0.4,1.0,34,3113,73,37,55,20,47,36,70,21,48,75
4,3064,2968,0.4,1.0,35,3163,91,69,12,97,31,46,60,83,29,84
4,3064,2968,0.4,1.0,36,2696,58,27,35,80,97,16,75,44,83,9
4,3064,2968,0.4,1.0,37,1201,33,13,95,15,5,36,94,70,60,27
4,3064,2968,0.4,1.0,38,587,78,16,95,47,86,93,14,30,83,32
4,3064,2968,0.4,1.0,39,2328,60,32,56,29,51,39,53,39,76,51
4,3064,2968,0.4,1.0,40,1603,53,53,53,46,46,19,90,35,43,83
4,3064,2968,0.4,1.0,41,659,38,59,48,78,56,95,19,8,90,70
4,3064,2968,0.4,1.0,42,1766,53,8,61,16,69,91,42,6,14,13
4,3064,2968,0.4,1.0,43,399,90,98,46,67,50,49,86,92,84,1
4,3064,2968,0.4,1.0,44,2996,30,65,29,44,27,35,15,39,10,81
4,3064,2968,0.4,1.0,45,1065,14,50,85,23,60,93,58,55,15,13
4,3064,2968,0.4,1.0,46,2263,53,85,1,47,48,11,7,34,38,98
4,3064,2968,0.4,1.0,47,1222,87,78,75,98,74,93,65,98,90,58
4,3064,2968,0.4,1.0,48,1840,51,38,25,97,91,6,40,47,80,28
4,3064,2968,0.4,1.0,49,1919,25,55,39,49,92,96,51,99,19,3
4,3064,2968,0.4,1.0,50,845,50,89,92,65,80,19,61,16,15,21
4,3064,2968,0.6,0.2,1,1113,49,76,60,40,32,17,33,98,90,75
4,3064,2968,0.6,0.2,2,1455,10,91,39,56,5,43,98,90,93,68
4,3064,2968,0.6,0.2,3,1325,30,51,94,89,49,13,67,4,35,39
4,3064,2968,0.6,0.2,4,1246,85,55,82,53,51,20,81,39,65,71
4,3064,2968,0.6,0.2,5,983,7,32,28,26,33,41,43,79,66,31
4,3064,2968,0.6,0.2,6,983,23,26,52,38,97,94,72,76,10,43
4,3064,2968,0.6,0.2,7,925,56,37,87,15,74,18,32,53,48,5
4,3064,2968,0.6,0.2,8,1405,93,21,19,3,48,28,66,77,81,32
4,3064,2968,0.6,0.2,9,1247,5,58,58,75,9,8,97,10,27,6
4,3064,2968,0.6,0.2,10,1311,34,26,52,4,65,71,36,2,49,56
4,3064,2968,0.6,0.2,11,903,72,19,63,48,38,82,36,97,61,56
4,3064,2968,0.6,0.2,12,1466,78,65,28,86,71,42,67,31,73,72
4,3064,2968,0.6,0.2,13,1385,25,52,44,28,38,90,1,62,60,23
4,3064,2968,0.6,0.2,14,1016,31,36,80,51,76,76,47,28,88,95
4,3064,2968,0.6,0.2,15,998,73,89,88,62,43,62,87,74,42,50
4,3064,2968,0.6,0.2,16,999,69,95,21,46,8,95,12,60,62,53
4,3064,2968,0.6,0.2,17,1071,18,51,36,43,66,74,91,53,28,27
4,3064,2968,0.6,0.2,18,1202,15,56,64,1,62,80,21,74,55,8
4,3064,2968,0.6,0.2,19,1147,39,21,75,52,18,33,6,88,58,18
4,3064,2968,0.6,0.2,20,1063,2,35,6,19,13,91,6,11,55,81
4,3064,2968,0.6,0.2,21,1254,55,90,41,85,16,35,1,88,90,57
4,3064,2968,0.6,0.2,22,973,33,26,4,37,64,80,38,92,61,54
4,3064,2968,0.6,0.2,23,1064,24,83,5,73,18,79,69,7,73,99
4,3064,2968,0.6,0.2,24,1108,19,37,77,25,87,68,77,80,3,20
4,3064,2968,0.6,0.2,25,1161,19,59,75,35,86,97,3,67,74,10
4,3064,2968,0.6,0.2,26,1356,97,3,91,79,29,98,75,27,94,19
4,3064,2968,0.6,0.2,27,1009,98,44,88,88,9,3,64,21,30,18
4,3064,2968,0.6,0.2,28,1196,49,42,22,29,96,22,53,43,81,53
4,3064,2968,0.6,0.2,29,1242,95,57,8,7,40,52,18,59,9,73
4,3064,2968,0.6,0.2,30,918,71,45,97,18,78,80,10,30,87,10
4,3064,2968,0.6,0.2,31,1251,2,36,58,26,78,32,97,17,58,74
4,3064,2968,0.6,0.2,32,992,55,90,72,63,63,75,18,4,42,93
4,3064,2968,0.6,0.2,33,929,37,71,45,41,13,78,48,7,59,22
4,3064,2968,0.6,0.2,34,1454,73,37,55,20,47,36,70,21,48,75
4,3064,2968,0.6,0.2,35,1464,91,69,12,97,31,46,60,83,29,84
4,3064,2968,0.6,0.2,36,1370,58,27,35,80,97,16,75,44,83,9
4,3064,2968,0.6,0.2,37,1071,33,13,95,15,5,36,94,70,60,27
4,3064,2968,0.6,0.2,38,948,78,16,95,47,86,93,14,30,83,32
4,3064,2968,0.6,0.2,39,1297,60,32,56,29,51,39,53,39,76,51
4,3064,2968,0.6,0.2,40,1152,53,53,53,46,46,19,90,35,43,83
4,3064,2968,0.6,0.2,41,963,38,59,48,78,56,95,19,8,90,70
4,3064,2968,0.6,0.2,42,1184,53,8,61,16,69,91,42,6,14,13
4,3064,2968,0.6,0.2,43,911,90,98,46,67,50,49,86,92,84,1
4,3064,2968,0.6,0.2,44,1430,30,65,29,44,27,35,15,39,10,81
4,3064,2968,0.6,0.2,45,1044,14,50,85,23,60,93,58,55,15,13
4,3064,2968,0.6,0.2,46,1284,53,85,1,47,48,11,7,34,38,98
4,3064,2968,0.6,0.2,47,1075,87,78,75,98,74,93,65,98,90,58
4,3064,2968,0.6,0.2,48,1199,51,38,25,97,91,6,40,47,80,28
4,3064,2968,0.6,0.2,49,1215,25,55,39,49,92,96,51,99,19,3
4,3064,2968,0.6,0.2,50,1000,50,89,92,65,80,19,61,16,15,21
4,3064,2968,0.6,0.6,1,964,49,76,60,40,32,17,33,98,90,75
4,3064,2968,0.6,0.6,2,1990,10,91,39,56,5,43,98,90,93,68
4,3064,2968,0.6,0.6,3,1600,30,51,94,89,49,13,67,4,35,39
4,3064,2968,0.6,0.6,4,1363,85,55,82,53,51,20,81,39,65,71
4,3064,2968,0.6,0.6,5,575,7,32,28,26,33,41,43,79,66,31
4,3064,2968,0.6,0.6,6,575,23,26,52,38,97,94,72,76,10,43
4,3064,2968,0.6,0.6,7,400,56,37,87,15,74,18,32,53,48,5
4,3064,2968,0.6,0.6,8,1839,93,21,19,3,48,28,66,77,81,32
4,3064,2968,0.6,0.6,9,1367,5,58,58,75,9,8,97,10,27,6
4,3064,2968,0.6,0.6,10,1558,34,26,52,4,65,71,36,2,49,56
4,3064,2968,0.6,0.6,11,333,72,19,63,48,38,82,36,97,61,56
4,3064,2968,0.6,0.6,12,2024,78,65,28,86,71,42,67,31,73,72
4,3064,2968,0.6,0.6,13,1779,25,52,44,28,38,90,1,62,60,23
4,3064,2968,0.6,0.6,14,675,31,36,80,51,76,76,47,28,88,95
4,3064,2968,0.6,0.6,15,621,73,89,88,62,43,62,87,74,42,50
4,3064,2968,0.6,0.6,16,623,69,95,21,46,8,95,12,60,62,53
4,3064,2968,0.6,0.6,17,839,18,51,36,43,66,74,91,53,28,27
4,3064,2968,0.6,0.6,18,1231,15,56,64,1,62,80,21,74,55,8
4,3064,2968,0.6,0.6,19,1066,39,21,75,52,18,33,6,88,58,18
4,3064,2968,0.6,0.6,20,815,2,35,6,19,13,91,6,11,55,81
4,3064,2968,0.6,0.6,21,1386,55,90,41,85,16,35,1,88,90,57
4,3064,2968,0.6,0.6,22,545,33,26,4,37,64,80,38,92,61,54
4,3064,2968,0.6,0.6,23,817,24,83,5,73,18,79,69,7,73,99
4,3064,2968,0.6,0.6,24,949,19,37,77,25,87,68,77,80,3,20
4,3064,2968,0.6,0.6,25,1109,19,59,75,35,86,97,3,67,74,10
4,3064,2968,0.6,0.6,26,1695,97,3,91,79,29,98,75,27,94,19
4,3064,2968,0.6,0.6,27,652,98,44,88,88,9,3,64,21,30,18
4,3064,2968,0.6,0.6,28,1213,49,42,22,29,96,22,53,43,81,53
4,3064,2968,0.6,0.6,29,1352,95,57,8,7,40,52,18,59,9,73
4,3064,2968,0.6,0.6,30,380,71,45,97,18,78,80,10,30,87,10
4,3064,2968,0.6,0.6,31,1379,2,36,58,26,78,32,97,17,58,74
4,3064,2968,0.6,0.6,32,600,55,90,72,63,63,75,18,4,42,93
4,3064,2968,0.6,0.6,33,413,37,71,45,41,13,78,48,7,59,22
4,3064,2968,0.6,0.6,34,1987,73,37,55,20,47,36,70,21,48,75
4,3064,2968,0.6,0.6,35,2016,91,69,12,97,31,46,60,83,29,84
4,3064,2968,0.6,0.6,36,1736,58,27,35,80,97,16,75,44,83,9
4,3064,2968,0.6,0.6,37,839,33,13,95,15,5,36,94,70,60,27
4,3064,2968,0.6,0.6,38,471,78,16,95,47,86,93,14,30,83,32
4,3064,2968,0.6,0.6,39,1515,60,32,56,29,51,39,53,39,76,51
4,3064,2968,0.6,0.6,40,1081,53,53,53,46,46,19,90,35,43,83
4,3064,2968,0.6,0.6,41,514,38,59,48,78,56,95,19,8,90,70
4,3064,2968,0.6,0.6,42,1179,53,8,61,16,69,91,42,6,14,13
4,3064,2968,0.6,0.6,43,358,90,98,46,67,50,49,86,92,84,1
4,3064,2968,0.6,0.6,44,1916,30,65,29,44,27,35,15,39,10,81
4,3064,2968,0.6,0.6,45,758,14,50,85,23,60,93,58,55,15,13
4,3064,2968,0.6,0.6,46,1477,53,85,1,47,48,11,7,34,38,98
4,3064,2968,0.6,0.6,47,852,87,78,75,98,74,93,65,98,90,58
4,3064,2968,0.6,0.6,48,1223,51,38,25,97,91,6,40,47,80,28
4,3064,2968,0.6,0.6,49,1270,25,55,39,49,92,96,51,99,19,3
4,3064,2968,0.6,0.6,50,626,50,89,92,65,80,19,61,16,15,21
4,3064,2968,0.6,1.0,1,1001,49,76,60,40,32,17,33,98,90,75
4,3064,2968,0.6,1.0,2,2540,10,91,39,56,5,43,98,90,93,68
4,3064,2968,0.6,1.0,3,1956,30,51,94,89,49,13,67,4,35,39
4,3064,2968,0.6,1.0,4,1600,85,55,82,53,51,20,81,39,65,71
4,3064,2968,0.6,1.0,5,418,7,32,28,26,33,41,43,79,66,31
4,3064,2968,0.6,1.0,6,418,23,26,52,38,97,94,72,76,10,43
4,3064,2968,0.6,1.0,7,156,56,37,87,15,74,18,32,53,48,5
4,3064,2968,0.6,1.0,8,2314,93,21,19,3,48,28,66,77,81,32
4,3064,2968,0.6,1.0,9,1606,5,58,58,75,9,8,97,10,27,6
4,3064,2968,0.6,1.0,10,1892,34,26,52,4,65,71,36,2,49,56
4,3064,2968,0.6,1.0,11,56,72,19,63,48,38,82,36,97,61,56
4,3064,2968,0.6,1.0,12,2591,78,65,28,86,71,42,67,31,73,72
4,3064,2968,0.6,1.0,13,2224,25,52,44,28,38,90,1,62,60,23
4,3064,2968,0.6,1.0,14,568,31,36,80,51,76,76,47,28,88,95
4,3064,2968,0.6,1.0,15,487,73,89,88,62,43,62,87,74,42,50
4,3064,2968,0.6,1.0,16,491,69,95,21,46,8,95,12,60,62,53
4,3064,2968,0.6,1.0,17,813,18,51,36,43,66,74,91,53,28,27
4,3064,2968,0.6,1.0,18,1402,15,56,64,1,62,80,21,74,55,8
4,3064,2968,0.6,1.0,19,1154,39,21,75,52,18,33,6,88,58,18
4,3064,2968,0.6,1.0,20,779,2,35,6,19,13,91,6,11,55,81
4,3064,2968,0.6,1.0,21,1635,55,90,41,85,16,35,1,88,90,57
4,3064,2968,0.6,1.0,22,373,33,26,4,37,64,80,38,92,61,54
4,3064,2968,0.6,1.0,23,781,24,83,5,73,18,79,69,7,73,99
4,3064,2968,0.6,1.0,24,979,19,37,77,25,87,68,77,80,3,20
4,3064,2968,0.6,1.0,25,1219,19,59,75,35,86,97,3,67,74,10
4,3064,2968,0.6,1.0,26,2098,97,3,91,79,29,98,75,27,94,19
4,3064,2968,0.6,1.0,27,534,98,44,88,88,9,3,64,21,30,18
4,3064,2968,0.6,1.0,28,1374,49,42,22,29,96,22,53,43,81,53
4,3064,2968,0.6,1.0,29,1583,95,57,8,7,40,52,18,59,9,73
4,3064,2968,0.6,1.0,30,125,71,45,97,18,78,80,10,30,87,10
4,3064,2968,0.6,1.0,31,1623,2,36,58,26,78,32,97,17,58,74
4,3064,2968,0.6,1.0,32,456,55,90,72,63,63,75,18,4,42,93
4,3064,2968,0.6,1.0,33,175,37,71,45,41,13,78,48,7,59,22
4,3064,2968,0.6,1.0,34,2535,73,37,55,20,47,36,70,21,48,75
4,3064,2968,0.6,1.0,35,2579,91,69,12,97,31,46,60,83,29,84
4,3064,2968,0.6,1.0,36,2160,58,27,35,80,97,16,75,44,83,9
4,3064,2968,0.6,1.0,37,814,33,13,95,15,5,36,94,70,60,27
4,3064,2968,0.6,1.0,38,262,78,16,95,47,86,93,14,30,83,32
4,3064,2968,0.6,1.0,39,1828,60,32,56,29,51,39,53,39,76,51
4,3064,2968,0.6,1.0,40,1176,53,53,53,46,46,19,90,35,43,83
4,3064,2968,0.6,1.0,41,327,38,59,48,78,56,95,19,8,90,70
4,3064,2968,0.6,1.0,42,1323,53,8,61,16,69,91,42,6,14,13
4,3064,2968,0.6,1.0,43,93,90,98,46,67,50,49,86,92,84,1
4,3064,2968,0.6,1.0,44,2429,30,65,29,44,27,35,15,39,10,81
4,3064,2968,0.6,1.0,45,692,14,50,85,23,60,93,58,55,15,13
4,3064,2968,0.6,1.0,46,1770,53,85,1,47,48,11,7,34,38,98
4,3064,2968,0.6,1.0,47,833,87,78,75,98,74,93,65,98,90,58
4,3064,2968,0.6,1.0,48,1390,51,38,25,97,91,6,40,47,80,28
4,3064,2968,0.6,1.0,49,1461,25,55,39,49,92,96,51,99,19,3
4,3064,2968,0.6,1.0,50,495,50,89,92,65,80,19,61,16,15,21
4,3064,2968,0.8,0.2,1,519,49,76,60,40,32,17,33,98,90,75
4,3064,2968,0.8,0.2,2,861,10,91,39,56,5,43,98,90,93,68
4,3064,2968,0.8,0.2,3,731,30,51,94,89,49,13,67,4,35,39
4,3064,2968,0.8,0.2,4,652,85,55,82,53,51,20,81,39,65,71
4,3064,2968,0.8,0.2,5,389,7,32,28,26,33,41,43,79,66,31
4,3064,2968,0.8,0.2,6,389,23,26,52,38,97,94,72,76,10,43
4,3064,2968,0.8,0.2,7,331,56,37,87,15,74,18,32,53,48,5
4,3064,2968,0.8,0.2,8,811,93,21,19,3,48,28,66,77,81,32
4,3064,2968,0.8,0.2,9,654,5,58,58,75,9,8,97,10,27,6
4,3064,2968,0.8,0.2,10,717,34,26,52,4,65,71,36,2,49,56
4,3064,2968,0.8,0.2,11,309,72,19,63,48,38,82,36,97,61,56
